Toimiku ID;Osakonna kood;SARI VIIT;SARI PEALKIRI;Toimiku viit NORM;Toimiku pealkiri NORM;Toimiku indeks;Toimiku nimetus;Mitu asjaajamisaastat/üks asjaajamisaasta;Toimiku alguskuupäev;Toimiku lõppkuupäev;Säilitustähtaeg
3693;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-038;Business Meets Culture in Setomaa;12.2-3-3/NIII-037;VTR barons;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3694;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-041;WETLIVONIA;12.2-3-3/NIII-038;Business Meets Culture in Setomaa;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3695;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-043;NDP;12.2-3-3/NIII-041;WETLIVONIA;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3696;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NII-044;Youth activization in rural regions;12.2-3-3/NIII-043;NDP;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3697;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-048;Three fortresses;12.2-3-3/NII-044;Youth activization in rural regions;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3698;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-049;Emajõgi-Peipsi-Velikaja Waterway;12.2-3-3/NIII-048;Three fortresses;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3699;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-063;BORDER SHIP;12.2-3-3/NIII-049;Emajõgi-Peipsi-Velikaja Waterway;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3700;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-070;Mire gabitat restoration;12.2-3-3/NIII-063;BORDER SHIP;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3701;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-071;Maganement of nature reserves transboundary region;12.2-3-3/NIII-070;Mire gabitat restoration;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3702;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NII-072;LIVONIA MARITIMA;12.2-3-3/NIII-071;Maganement of nature reserves transboundary region;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3703;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-077;CROSS-BORDER BUSINESS;12.2-3-3/NII-072;LIVONIA MARITIMA;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3704;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-081;HRF;12.2-3-3/NIII-077;CROSS-BORDER BUSINESS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3705;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIII-084;Cultural Neighbourhood;12.2-3-3/NIII-081;HRF;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3706;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-085;WATERS;12.2-3-3/NIII-084;Cultural Neighbourhood;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3707;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-086;EELMIG;12.2-3-3/NIV-085;WATERS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3708;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-097;TOWN CENTRALS;12.2-3-3/NIV-086;EELMIG;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3709;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-104;EST RUS FORT TOUR;12.2-3-3/NIV-097;TOWN CENTRALS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3710;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-105;Narv river water routes;12.2-3-3/NIV-104;EST RUS FORT TOUR;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3711;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-110;Nature learning;12.2-3-3/NIV-105;Narv river water routes;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3712;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NIV-114;CULTOURISM;12.2-3-3/NIV-110;Nature learning;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3713;11302;12.2-3-3;Eesti-Läti-Vene INTERREG IIIA koostööprioriteet 2004-2006 dokumendid;12.2-3-3/NII-022;Virtual Community;12.2-3-3/NIV-114;CULTOURISM;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3714;11302;12.2-3-6;INTERACT programmi 2007-2013 dokumendid;12.2-3-6/2C-22;ALSO;12.2-3-6/2C-22;ALSO;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3715;11302;12.2-3-6;INTERACT programmi 2007-2013 dokumendid;12.2-3-6/2C-18;FRONTIERS;12.2-3-6/2C-18;FRONTIERS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3716;10806;7.1-4;Majandustehingute arvestus;7.1-4-2;Pangadokumendid (siselähetuse taotlused);7. 1-4-2;Pangadokumendid (siselähetuse taotlused);üks asjaajamisaasta;1.01.2007;31.12.2007;7
3717;10806;7.1-3;Raamatupidamise aruandlus;7.1-3-5;Majandusaasta aruanne;7. 1-3 -5;Majandusaasta aruanne;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3719;10101;1.1-10;SIM moodustatud või teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;1.1-10-17;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;1.1-10-17;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;mitu asjaajamisaastat;1.01.2007;1.06.2007;10
3720;10102;1.2-5;Asjaajamise ja dokumentide üleandmise-vastuvõtmise ja dokumendiplankide hävitamise aktid;1.2-8;Dokumendiplankide hävitamisaktid;1.2--8;Dokumendiplankide hävitamisaktid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3721;11101;10.1-4;Riigieelarveväliste projektide dokumendid;10.1-4;Riigieelarveväliste projektide dokumendid (projektide lõikes);10.1-4a;Riigieelarveväliste projektide dokumendid (projektide lõikes);üks asjaajamisaasta;1.01.2007;31.12.2007;10
3722;11101;10.1-1;Rahvastikuregistri töötlejate ja kasutajate dokumendid;10.1-1-1;Maavalitsuste lepingud ja aruanded;10.1-1- 1;Maavalitsuste lepingud ja aruanded;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3723;11101;10.1-1;Rahvastikuregistri töötlejate ja kasutajate dokumendid;10.1-1-2;Volitatud töötlejate lepingud ja aruanded;10.1-1- 2;Volitatud töötlejate lepingud ja aruanded;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3724;11101;10.1-2;Valimiste korraldamisega seotud dokumendid;10.1-2-1;Euroopa Liidu parlamendi valimiste dokumendid;10.1-2- 1;Euroopa Liidu parlamendi valimiste dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3725;11101;10.1-2;Valimiste korraldamisega seotud dokumendid;10.1-2-2;Riigikogu valimiste dokumendid;10.1-2- 2;Riigikogu valimiste dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3726;11101;10.1-2;Valimiste korraldamisega seotud dokumendid;10.1-2-3;Kohaliku omavalitsuse volikogu valimiste dokumendid;10.1-2- 3;Kohaliku omavalitsuse volikogu valimiste dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3727;10807;7.2-1;Riigivaraga teostatud toimingute dokumendid;7.2-1-1;Riigivara võõrandamise dokumendid;7. 2-1 - 1;Riigivara võõrandamise dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3731;10401;4.1-1;Siseauditi toimikud;4.1-1/126;Virtual Community kuludokumentide audit;4.1-1/126;Virtual Community kuludokumentide audit;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3732;11102;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;üks asjaajamisaasta;1.01.2007;31.12.2007;7
3733;11102;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2- 6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3734;11102;10.2-7;Perekonnaseisuaktide kuuaruanne;10.2-7;Perekonnaseisuaktide kuuaruanne;10.2-7;Perekonnaseisuaktide kuuaruanne;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3736;11102;10.2-8;Perekonnaseisu tõendavate tunnistuste arvestusdokumendid;10.2-8;Perekonnaseisu tõendavate tunnistuste arvestusdokumendid;10.2-8;Perekonnaseisu tõendavate tunnistuste arvestusdokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;1
3737;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/1E0023N;CEEC-Logon;12.2-3-5/1E0023N;CEEC-Logon;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3738;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/1S0008I;RiverlinkS;12.2-3-5/1S0008I;RiverlinkS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3739;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2E0025I;INCORD;12.2-3-5/2E0025I;INCORD;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3740;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2E0030N;ECRN;12.2-3-5/2E0030N;ECRN;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3741;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2E0036I;NPD-NET;12.2-3-5/2E0036I;NPD-NET;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3742;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2N0038N;Future Health;12.2-3-5/2N0038N;Future Health;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3743;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2N0039N;City Twins Co-Net;12.2-3-5/2N0039N;City Twins Co-Net;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3744;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2N0043I;FINESSE;12.2-3-5/2N0043I;FINESSE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3745;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2S0080I;Grands travaux;12.2-3-5/2S0080I;Grands travaux;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3746;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2W0048N;BERI;12.2-3-5/2W0048N;BERI;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3747;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3E0011I;Eurochallenge;12.2-3-5/3E0011I;Eurochallenge;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3748;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3N0053I;Lakepromo;12.2-3-5/3N0053I;Lakepromo;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3749;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3N0066I;TOOLS;12.2-3-5/3N0066I;TOOLS;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3750;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3N0082N;BEPART;12.2-3-5/3N0082N;BEPART;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3751;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3S0025I;e-Prodat;12.2-3-5/3S0025I;e-Prodat;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3752;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3S0078N;MedWet-Reseau CODDE;12.2-3-5/3S0078N;MedWet-Reseau CODDE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3753;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3W0064I;CLOE;12.2-3-5/3W0064I;CLOE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3754;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3W0069I;EWM;12.2-3-5/3W0069I;EWM;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3755;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3W0079I;SHARP;12.2-3-5/3W0079I;SHARP;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3756;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3W0088N;FLAPP;12.2-3-5/3W0088N;FLAPP;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3757;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/3W0089N;GATE;12.2-3-5/3W0089N;GATE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3758;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4E0017I;IUWMM;12.2-3-5/4E0017I;IUWMM;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3759;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4E0018R;eFarmer;12.2-3-5/4E0018R;eFarmer;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3760;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0084I;eCitizen;12.2-3-5/4N0084I;eCitizen;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3761;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0091I;WIND-TECH-KNOW;12.2-3-5/4N0091I;WIND-TECH-KNOW;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3762;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0093N;PORT-NET;12.2-3-5/4N0093N;PORT-NET;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3763;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0094I;EKIE;12.2-3-5/4N0094I;EKIE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3764;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0097I;DEBATE;12.2-3-5/4N0097I;DEBATE;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3765;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0102I;LOF;12.2-3-5/4N0102I;LOF;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3766;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4W0108I;ChangeLAB;12.2-3-5/4W0108I;ChangeLAB;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3767;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/110068;Vetwork;12.2-3-2/110068;Vetwork;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3768;109;8-2;Side- ja valvetehniliste vahendite projektid;8-2-1;Operatiivraadioside projekti ORS dokumendid;8.-2 -1;Operatiivraadioside projekti ORS dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3769;10101;1.1-10;SIM moodustatud või teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;1.1-10-1;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;1.1-10 -1;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3770;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-1;VV regionaalpoliitika nõukogu dokumendid;12.2-5-1;VV regionaalpoliitika Nõukogu dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3771;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-2;Miniseeriumidevahelise Eest-Läti piiriülese koostöö komisjoni dokumendid;12.2-5-2;Miniseeriumidevahelise Eest-Läti piiriülese koostöö komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3772;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-2;Miniseeriumidevahelise Eest-Läti piiriülese koostöö komisjoni dokumendid;12.2-5- 2;Miniseeriumidevahelise Eest-Läti piiriülese koostöö komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3773;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-1;VV regionaalpoliitika nõukogu dokumendid;12.2-5- 1;VV regionaalpoliitika Nõukogu dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3774;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-3;Setomaa asjatundjate komisjoni dokumendid;12.2-5-3;Setomaa asjatundjate komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3775;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-3;Setomaa asjatundjate komisjoni dokumendid;12.2-5- 3;Setomaa asjatundjate komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3776;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-1;Sisekaitseakadeemiat puudutava komisjoni dokumendid;3.3-3- 1;Sisekaitseakadeemiat puudutava komisjni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3777;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-1;Sisekaitseakadeemiat puudutava komisjoni dokumendid;3.3-3 -1;Sisekaitseakadeemiat puudutava komisjni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3778;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-2;Kaarel Eenpalu nimelise preemia ja halduskolledşi parima üliõpilase preemia määramise komisjoni dokumendid;3.3-3- 2;Kaarel Eenpalu nimelise preemia ja halduskolledzi parima üliõpilase preemia määramise komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3779;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-2;Kaarel Eenpalu nimelise preemia ja halduskolledşi parima üliõpilase preemia määramise komisjoni dokumendid;3.3-3 -2;Kaarel Eenpalu nimelise preemia ja halduskolledzi parima üliõpilase preemia määramise komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3780;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-3;Haridusalase komisjoni dokumendid;3.3-3- 3;Haridusalase komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3781;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-3;Haridusalase komisjoni dokumendid;3.3-3 -3;Haridusalase komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3782;10304;3.4-4;Atesteerimisalane kirjavahetus;3.4-4;Atesteerimisalane kirjavahetus;3.4-4;Atesteerimisalane kirjavahetus;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3783;10101;1.1-11;Teiste valitsusasutuste loodud komisjonide dokumendid;1.1-11-3;Kutsekõrgharidusstrateegia rakenduskava töörühma dokumendid;1.1-11-3;Kutsekõrgharidusstrateegia rakenduskava töörühma dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3784;10101;1.1-11;Teiste valitsusasutuste loodud komisjonide dokumendid;1.1-11-3;Kutsekõrgharidusstrateegia rakenduskava töörühma dokumendid;1.1-11- 3;Kutsekõrgharidusstrateegia rakenduskava töörühma dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3785;10301;3.1-13;Personalialase nõupidamise/koosoleku dokumendid;3.1-13;Personalialase nõupidamise/koosoleku dokumendid;3.1-13;Personalialase nõupidamise/koosoleku dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3786;10301;3.1-5;Isikutoimikud;3.1-5;Isikutoimikud;3.1-5;Isikutoimikud;üks asjaajamisaasta;1.01.2007;31.12.2007;2
3788;10101;1.1-7;SIM nõupidamise või koosoleku protokollid;1.1-7-2;Osakonnajuhatajate koosoleku protokoll;1.1-7-2;Osakonnajuhatajate koosoleku protokoll;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3789;10101;1.1-7;SIM nõupidamise või koosoleku protokollid;1.1-7-3;SIM juhtkonna laiendatud nõupidamine;1.1-7-3;SiM juhtkonna laiendatud nõupidamine;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3790;102;2-1;SIM loodud õigustloovate aktide eelnõud ja kooskõlastused;2-1-7;Planeeringualaste õigusaktide eelnõud ja kooskõlastused;2.-1- 7;Planeeringualaste õigusaktide eelnõud ja kooskõlastused;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3791;10305;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3792;10305;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5- 3;Politsei teeneteristi komisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3793;11302;12.2-3-4;Läänemerepiirkonna INTERREG IIIB programm 2000-2006 dokumendid;12.2-3-4/50034;Baltic Haz Control;12.2-3-4/50034;Baltic Haz Control;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3794;10601;5.1-3;Rände raamprogrammi alased dokumendid;5.1-3-1;Euroopa Pagulasfondi alased dokumendid;5.1-3-1a;Euroopa Pagulasfondi alased dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3795;109;8-2;Side- ja valvetehniliste vahendite projektid;8-2-1;Operatiivraadioside projekti ORS dokumendid;8.-2-1a;Operatiivraadioside projekti ORS dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;99
3796;11102;10.2-7;Perekonnaseisuaktide kuuaruanne;10.2-7;Perekonnaseisuaktide kuuaruanne;10.2- 7;Perekonnaseisuaktide kuuaruanne;üks asjaajamisaasta;1.01.2007;31.12.2007;3
3797;11102;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6a;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3798;11001;9.1-10;Sisejulgeoleku ja avaliku korra tagamise alaste komisjonide ja töögruppide dokumendid;9.1-10-1;VV Julgeolekukomisjoni dokumendid;9.1-10-1;VV Julgeolekukomisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3799;11001;9.1-10;Sisejulgeoleku ja avaliku korra tagamise alaste komisjonide ja töögruppide dokumendid;9.1-10-1;VV Julgeolekukomisjoni dokumendid;9.1-10- 1;VV Julgeolekukomisjoni dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3800;11001;9.1-10;Sisejulgeoleku ja avaliku korra tagamise alaste komisjonide ja töögruppide dokumendid;9.1-10-2;Terrorismivastase võitluse nõukogu dokumendid;9.1-10-2;Terrorismivastase võitluse nõukogu dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3801;11001;9.1-10;Sisejulgeoleku ja avaliku korra tagamise alaste komisjonide ja töögruppide dokumendid;9.1-10-2;Terrorismivastase võitluse nõukogu dokumendid;9.1-10- 2;Terrorismivastase võitluse nõukogu dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;10
3802;11001;9.1-8;Schengeni õigusruumiga liitumise dokumendid;9.1-8;Schengeni õigusruumiga liitumise dokumendid;9.1- 8;Schengeni õigusruumiga liitumise dokumendid;üks asjaajamisaasta;1.01.2007;31.12.2007;5
3803;10401;4.1-1;Siseauditi toimikud;4.1-1/135A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Põdrala Vallavalitsus);4.1-1/135A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Põdrala Vallavalitsus);üks asjaajamisaasta;1.01.2007;31.12.2007;10
3804;10401;4.1-1;Siseauditi toimikud;4.1-1/136A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Noarootsi Vallavalitsus);4.1-1/136A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Noarootsi Vallavalitsus);üks asjaajamisaasta;1.01.2007;31.12.2007;10
